tomcat/java/org/apache/el/parser/ELParser.java,104,143,tomcat/java/org/apache/el/parser/ELParser.java,144,183,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,104,143,tomcat/java/org/apache/el/parser/ELParser.java,1634,1673,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,144,183,tomcat/java/org/apache/el/parser/ELParser.java,1634,1673,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2048,2063,tomcat/java/org/apache/el/parser/ELParser.java,2187,2202,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2048,2063,tomcat/java/org/apache/el/parser/ELParser.java,2203,2218,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2048,2063,tomcat/java/org/apache/el/parser/ELParser.java,2219,2234,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2187,2202,tomcat/java/org/apache/el/parser/ELParser.java,2203,2218,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2187,2202,tomcat/java/org/apache/el/parser/ELParser.java,2219,2234,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2203,2218,tomcat/java/org/apache/el/parser/ELParser.java,2219,2234,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2418,2431,tomcat/java/org/apache/el/parser/ELParser.java,2464,2477,TP,too small after decompiled,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2418,2431,tomcat/java/org/apache/el/parser/ELParser.java,2569,2582,TP,too small after decompiled,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2464,2477,tomcat/java/org/apache/el/parser/ELParser.java,2526,2539,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2464,2477,tomcat/java/org/apache/el/parser/ELParser.java,2569,2582,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/el/parser/ELParser.java,2526,2539,tomcat/java/org/apache/el/parser/ELParser.java,2569,2582,TP,similar code. Don't know why it's not reported.,,,,
tomcat/java/org/apache/jasper/compiler/Parser.java,216,224,tomcat/java/org/apache/jasper/compiler/Parser.java,389,397,TP,too small after decompiled,,,,
tomcat/java/org/apache/tomcat/dbcp/pool2/PoolUtils.java,327,336,tomcat/java/org/apache/tomcat/dbcp/pool2/PoolUtils.java,464,473,TP,too small after decompiled,,,,
tomcat/java/org/apache/tomcat/util/net/SSLHostConfig.java,345,355,tomcat/java/org/apache/tomcat/util/net/SSLHostConfig.java,360,370,TP,too small after decompiled,,,,
,,,,,,,,,,,
tomcat/output/build/webapps/examples/WEB-INF/classes/websocket/echo/EchoAnnotation.java,11,22,tomcat/output/build/webapps/examples/WEB-INF/classes/websocket/echo/EchoAnnotation.java,24,36,IGNORED,,,,,
tomcat/webapps/examples/WEB-INF/classes/websocket/echo/EchoAnnotation.java,11,22,tomcat/output/build/webapps/examples/WEB-INF/classes/websocket/echo/EchoAnnotation.java,24,36,IGNORED,,,,,
tomcat/webapps/examples/WEB-INF/classes/websocket/echo/EchoAnnotation.java,24,36,tomcat/output/build/webapps/examples/WEB-INF/classes/websocket/echo/EchoAnnotation.java,11,22,IGNORED,,,,,
